,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
216,20,56472.0,75924.0,0.0,0.0,1200.0,,1769.64,20-01-1964,2.00% @ 62,saurashtrauniversity.edu,
217,1,22879.56,38749.56,0.0,,371.25,0.0,0.0,10-08-1986,,www.bknmu.edu.in,
218,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,04-06-1959,,gfsu.edu.in,Gandhinagar
219,3,44448.0,83268.0,0.0,0.0,322.8,,0.0,06-02-1957,2.00% @ 62,baou.edu.in,Ahmedabad
220,5,41796.0,59424.0,0.0,0.0,1023.79,,23270.64,05-05-1957,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar
221,2,22879.56,38749.56,0.0,0.0,0.0,,0.0,11-04-1974,,ddu.ac.in,Nadiad
222,5,22879.56,38749.56,0.0,0.0,375.6,0.0,0.0,06-05-1972,,ayurveduniversity.edu.in,Jamnagar
223,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,10-04-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
224,20,59076.0,131088.0,0.0,0.0,765.06,,17631.72,24-11-1980,2.00% @ 62,saurashtrauniversity.edu,
225,6,22879.56,38749.56,0.0,0.0,618.5,0.0,0.0,09-05-1981,,gfsu.edu.in,Gandhinagar
226,1,59076.0,131088.0,0.0,0.0,11196.07,,17631.72,07-11-1966,2.00% @ 62,www.bknmu.edu.in,
227,14,59076.0,131088.0,0.0,0.0,1176.0,,22.41,13-06-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
228,8,22879.56,38749.56,0.0,0.0,4312.0,0.0,0.0,05-09-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,
229,9,22879.56,38749.56,0.0,0.0,5392.2,0.0,0.0,02-05-1952,,gujaratuniversity.org.in,Ahmedabad
230,7,28080.0,52920.0,0.0,0.0,1066.8,,0.0,02-01-1976,,gnlu.ac.in,Gandhinagar
231,3,34152.0,59976.0,0.0,0.0,650.0,,9090.12,27-09-1950,2.00% @ 55,baou.edu.in,Ahmedabad
232,16,85188.0,150792.0,0.0,0.0,0.0,0.0,23270.64,17-06-1955,2.00% @ 55,www.nau.in,
233,1,22879.56,38749.56,0.0,0.0,2000.02,,0.0,05-09-1988,,www.bknmu.edu.in,Junagadh
234,2,28079.4,41432.76,0.0,0.0,0.0,,0.0,24-05-1968,,ddu.ac.in,Nadiad
235,16,54648.0,77856.0,0.0,0.0,-99.19,0.0,7749.41,07-08-1963,2.00% @ 62,www.nau.in,Navsari
236,6,59076.0,131088.0,0.0,0.0,-45.5,0.0,21606.29,05-03-1981,2.00% @ 62,gfsu.edu.in,
237,16,67656.0,143952.0,0.0,0.0,0.0,0.0,18691.55,12-04-1971,2.00% @ 55,www.nau.in,Navsari
238,14,22879.56,38749.56,0.0,0.0,2157.45,0.0,0.0,14-09-1961,,www.mkbhavuni.edu.in,Bhavnagar
239,0,49512.0,66192.0,0.0,0.0,0.0,,0.0,06-05-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
240,23,22879.56,38749.56,0.0,0.0,6327.35,0.0,0.0,14-08-1956,,vnsgu.ac.in,Surat
241,22,22879.56,38749.56,0.0,0.0,0.0,,0.0,18-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
242,3,22879.56,38749.56,0.0,,2288.0,0.0,0.0,01-08-1985,,baou.edu.in,Ahmedabad
243,6,22879.56,38749.56,0.0,,1366.46,0.0,0.0,25-01-1963,,gfsu.edu.in,
244,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,19-11-1960,,gfsu.edu.in,Gandhinagar
245,9,85188.0,150792.0,0.0,0.0,44698.84,,22881.64,13-02-1971,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
246,8,42852.0,80292.0,0.0,0.0,0.0,,4659.54,27-08-1969,2.00% @ 62,gtu.ac.in,
247,16,22879.56,38749.56,0.0,0.0,335.5,0.0,0.0,01-07-1980,,www.nau.in,Navsari
248,0,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,13-01-1969,,www.aau.in,Anand
249,8,28079.4,41432.76,0.0,0.0,0.0,,0.0,09-08-1957,,gtu.ac.in,Ahmedabad
250,3,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,24-01-1963,,baou.edu.in,
251,18,59076.0,131088.0,0.0,0.0,6000.0,,209.72,08-11-1970,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
252,9,85188.0,150792.0,0.0,0.0,0.0,,233.64,27-04-1963,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
253,8,85188.0,150792.0,0.0,0.0,-99.19,,22015.08,02-04-1975,2.00% @ 55,gtu.ac.in,Ahmedabad
254,15,28079.4,41432.76,0.0,0.0,0.0,,0.0,15-06-1960,,msubaroda.ac.in,
255,11,46764.0,82152.0,0.0,,650.0,,9237.72,16-03-1975,2.00% @ 62,ngu.ac.in,Patan
256,12,49848.0,70800.0,0.0,0.0,1023.79,0.0,9237.72,13-11-1989,2.00% @ 55,iitram.ac.in,Ahmedabad
257,7,22879.56,38749.56,0.0,0.0,3696.25,0.0,0.0,07-03-1955,,gnlu.ac.in,
258,6,59076.0,131088.0,0.0,0.0,0.0,,4349.1,24-08-1975,2.00% @ 55,gfsu.edu.in,
259,1,22879.56,38749.56,0.0,0.0,1179.92,,0.0,13-03-1960,,www.bknmu.edu.in,Junagadh
260,20,22879.56,38749.56,0.0,0.0,2600.0,,0.0,26-02-1983,,saurashtrauniversity.edu,Rajkot
261,0,59076.0,131088.0,0.0,0.0,0.0,0.0,89.64,14-03-1973,2.00% @ 62,www.aau.in,
262,5,37212.0,69708.0,0.0,0.0,1595.6,0.0,22710.84,10-11-1978,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar
263,10,52512.0,98412.0,0.0,6408.63,0.0,0.0,1469.31,05-07-1987,2.00% @ 55,www.guts.education,
264,18,22879.56,38749.56,0.0,0.0,0.0,,0.0,24-01-1964,,spuvvn.edu,Vallabh Vidhyanagar
265,15,22879.56,38749.56,0.0,0.0,912.8,,0.0,14-05-1973,,msubaroda.ac.in,Vadodara
266,6,60864.0,213120.0,0.0,12832.79,7.5,0.0,3594.88,06-06-1953,2.00% @ 62,gfsu.edu.in,Gandhinagar
267,6,27180.0,201276.0,0.0,0.0,0.0,,11091.6,07-08-1963,,gfsu.edu.in,Gandhinagar
268,10,41640.0,77832.0,0.0,0.0,1486.07,0.0,9319.08,03-07-1968,2.00% @ 62,www.guts.education,
269,15,22879.56,38749.56,0.0,0.0,3141.75,0.0,0.0,01-04-1969,,msubaroda.ac.in,Vadodara
270,1,22879.56,38749.56,0.0,0.0,1028.5,0.0,0.0,17-10-1969,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.bknmu.edu.in,Junagadh
271,16,132.0,2880.0,0.0,0.0,4569.0,,0.0,12-05-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,
272,9,22879.56,38749.56,0.0,0.0,1947.95,,0.0,15-01-1977,,gujaratuniversity.org.in,Ahmedabad
273,10,22879.56,38749.56,0.0,,1272.0,,0.0,27-07-1951,,www.guts.education,Ahmedabad
274,9,97968.0,173388.0,0.0,0.0,0.0,0.0,9237.72,25-01-1967,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
275,19,30024.0,108996.0,0.0,0.0,60.0,,23270.64,22-07-1987,2.00% @ 55,sdau.edu.in,Palanpur
276,20,46764.0,82152.0,0.0,0.0,650.0,0.0,9443.16,08-11-1980,2.00% @ 62,saurashtrauniversity.edu,Rajkot
277,16,22879.56,38749.56,0.0,0.0,222.75,0.0,0.0,11-08-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari
278,23,22879.56,38749.56,0.0,,2350.0,0.0,0.0,10-09-1986,,vnsgu.ac.in,Surat
279,19,22879.56,38749.56,0.0,0.0,165.0,0.0,0.0,07-09-1971,,sdau.edu.in,Palanpur
280,5,46764.0,82152.0,0.0,0.0,650.0,0.0,8564.64,03-02-1953,2.00% @ 62,ayurveduniversity.edu.in,Jamnagar
281,10,59076.0,131088.0,0.0,0.0,0.0,0.0,1769.64,13-11-1970,2.00% @ 55,www.guts.education,Ahmedabad
282,9,59076.0,131088.0,0.0,0.0,4023.58,,1785.78,15-11-1950,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
283,8,59076.0,131088.0,0.0,,5958.68,0.0,17631.72,23-07-1972,2.00% @ 55,gtu.ac.in,Ahmedabad
284,12,28079.4,41432.76,0.0,0.0,0.0,,0.0,18-05-1971,,iitram.ac.in,
285,0,49512.0,66192.0,0.0,0.0,3273.6,0.0,0.0,08-03-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,
286,20,43968.0,82404.0,1471.45,0.0,568.75,0.0,17631.72,14-07-1966,2.00% @ 55,saurashtrauniversity.edu,
287,10,49248.0,86508.0,0.0,0.0,650.0,0.0,23270.64,07-07-1973,2.00% @ 55,www.guts.education,Ahmedabad
288,15,39456.0,73944.0,0.0,0.0,650.0,0.0,17631.72,20-09-1963,2.00% @ 55,msubaroda.ac.in,Vadodara
289,10,22879.56,38749.56,0.0,0.0,748.0,0.0,0.0,14-01-1973,,www.guts.education,Ahmedabad
290,20,54648.0,77856.0,0.0,0.0,0.0,0.0,0.0,20-08-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
291,8,22879.56,38749.56,0.0,0.0,7854.0,,0.0,23-08-1979,,gtu.ac.in,Ahmedabad
292,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,01-08-1982,,baou.edu.in,
293,0,36120.0,63480.0,0.0,0.0,650.0,0.0,9237.72,23-03-1954,2.00% @ 62,www.aau.in,Anand
294,6,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,17-09-1981,2.00% @ 55,gfsu.edu.in,Gandhinagar
295,6,85188.0,150792.0,0.0,0.0,51194.0,,23270.64,22-05-1975,2.00% @ 55,gfsu.edu.in,
296,6,59076.0,131088.0,0.0,0.0,0.0,0.0,9329.16,02-07-1976,2.00% @ 62,gfsu.edu.in,Gandhinagar
297,12,28079.4,41432.76,0.0,0.0,96.0,0.0,0.0,23-07-1969,,iitram.ac.in,Ahmedabad
298,5,28079.4,41432.76,0.0,0.0,0.0,,0.0,02-10-1963,,ayurveduniversity.edu.in,Jamnagar
299,15,67656.0,143952.0,0.0,0.0,4164.0,0.0,18602.64,06-01-1953,2.00% @ 55,msubaroda.ac.in,
300,23,59076.0,131088.0,0.0,0.0,0.0,0.0,224.8,18-11-1972,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat
301,19,22879.56,38749.56,0.0,0.0,726.0,,0.0,13-07-1964,,sdau.edu.in,Palanpur
302,6,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,13-01-1963,,gfsu.edu.in,Gandhinagar
303,0,46764.0,82152.0,0.0,309.38,0.0,,7705.57,06-05-1954,2.00% @ 62,www.aau.in,
304,3,22879.56,38749.56,0.0,,2313.6,0.0,0.0,11-09-1982,,baou.edu.in,
305,8,22879.56,38749.56,0.0,,0.0,,0.0,24-01-1987,,gtu.ac.in,Ahmedabad
306,19,22879.56,38749.56,0.0,,369.6,0.0,0.0,17-06-1953,,sdau.edu.in,
307,16,22879.56,38749.56,0.0,0.0,0.0,,0.0,16-03-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari
308,11,59076.0,131088.0,0.0,0.0,6500.4,,23270.64,12-04-1960,2.00% @ 62,ngu.ac.in,
309,18,22879.56,38749.56,0.0,0.0,3481.5,0.0,0.0,09-07-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
310,8,22879.56,38749.56,0.0,0.0,1389.3,,0.0,24-09-1959,,gtu.ac.in,Ahmedabad
311,12,22879.56,38749.56,0.0,0.0,2615.8,0.0,0.0,27-04-1956,,iitram.ac.in,
312,8,22879.56,38749.56,0.0,,6418.02,0.0,0.0,02-11-1988,,gtu.ac.in,Ahmedabad
313,8,28152.0,66204.0,0.0,0.0,0.0,,0.0,06-11-1958,,gtu.ac.in,
314,22,22879.56,38749.56,0.0,,1737.01,,0.0,18-02-1953,,sggu.ac.in,Godhra
315,14,22879.56,38749.56,0.0,0.0,5398.8,,0.0,26-10-1952,,www.mkbhavuni.edu.in,Bhavnagar
316,12,73740.0,93456.0,2508.64,0.0,0.0,0.0,23510.64,04-06-1963,2.00% @ 60,iitram.ac.in,Ahmedabad
317,18,132.0,2880.0,0.0,0.0,5400.0,0.0,0.0,21-09-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
318,10,22879.56,38749.56,0.0,0.0,2080.8,,0.0,04-05-1975,,www.guts.education,Ahmedabad
319,6,22879.56,38749.56,0.0,0.0,824.9,0.0,0.0,23-11-1989,,gfsu.edu.in,Gandhinagar
320,7,59076.0,131088.0,0.0,0.0,0.0,0.0,21569.28,14-09-1983,2.00% @ 55,gnlu.ac.in,
321,16,22879.56,38749.56,0.0,0.0,11063.0,0.0,0.0,26-09-1978,,www.nau.in,Navsari
322,20,28079.4,41432.76,0.0,,0.0,0.0,0.0,05-05-1984,,saurashtrauniversity.edu,Rajkot
323,15,22879.56,38749.56,0.0,,2398.0,,0.0,27-11-1970,,msubaroda.ac.in,Vadodara
324,9,59076.0,131088.0,0.0,0.0,5852.4,0.0,0.0,18-04-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
325,1,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,03-02-1960,2.00% @ 60,www.bknmu.edu.in,Junagadh
326,13,54648.0,77856.0,0.0,251.19,280.34,0.0,280.0,10-11-1985,2.00% @ 62,kskvku.digitaluniversity.ac,
327,8,28152.0,66204.0,0.0,0.0,0.0,,0.0,03-10-1974,,gtu.ac.in,Ahmedabad
328,20,54648.0,77856.0,0.0,0.0,6196.04,0.0,9237.72,20-08-1968,2.00% @ 62,saurashtrauniversity.edu,Rajkot
329,9,22879.56,38749.56,0.0,0.0,4208.6,,0.0,16-07-1958,,gujaratuniversity.org.in,Ahmedabad
330,20,67656.0,143952.0,0.0,0.0,9684.0,0.0,0.0,14-08-1952,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
331,19,22879.56,38749.56,0.0,0.0,78.75,0.0,0.0,04-08-1969,,sdau.edu.in,Palanpur
332,3,30024.0,108996.0,0.0,0.0,138.0,,9237.72,22-06-1982,2.00% @ 62,baou.edu.in,Ahmedabad
333,16,29976.0,42336.0,0.0,0.0,0.0,0.0,0.0,10-11-1979,,www.nau.in,Navsari
334,8,59076.0,131088.0,0.0,0.0,5171.0,0.0,144.0,03-08-1982,2.00% @ 55,gtu.ac.in,Ahmedabad
335,10,22879.56,38749.56,0.0,0.0,1120.8,,0.0,21-11-1971,,www.guts.education,Ahmedabad
336,15,31200.0,48888.0,4203.05,0.0,429.23,,13574.54,03-09-1952,2.00% @ 62,msubaroda.ac.in,Vadodara
337,10,22879.56,38749.56,0.0,,407.75,,0.0,21-09-1954,,www.guts.education,Ahmedabad
338,18,59076.0,131088.0,0.0,0.0,10666.4,0.0,8998.68,10-04-1977,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
339,20,28079.4,41432.76,0.0,0.0,0.0,,0.0,04-08-1952,,saurashtrauniversity.edu,
340,20,28152.0,66204.0,0.0,0.0,468.0,0.0,0.0,23-03-1950,,saurashtrauniversity.edu,Rajkot
341,9,42180.0,74076.0,3596.01,0.0,6300.78,,9319.08,26-08-1984,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
342,18,22879.56,38749.56,0.0,,1668.0,,0.0,25-01-1967,,spuvvn.edu,Vallabh Vidhyanagar
343,12,52464.0,125736.0,0.0,0.0,650.0,,17109.6,20-05-1972,2.00% @ 55,iitram.ac.in,Ahmedabad
344,15,26928.0,38172.0,0.0,0.0,0.0,0.0,0.0,18-05-1956,,msubaroda.ac.in,Vadodara
345,18,85188.0,150792.0,0.0,0.0,0.0,,17631.72,15-05-1987,2.00% @ 55,spuvvn.edu,
346,15,22879.56,38749.56,0.0,,0.0,,0.0,22-09-1953,,msubaroda.ac.in,
347,15,22879.56,38749.56,0.0,0.0,2904.5,,0.0,11-06-1957,,msubaroda.ac.in,Vadodara
348,19,97968.0,145536.0,0.0,,400.0,0.0,11219.89,17-04-1967,2.00% @ 60,sdau.edu.in,Palanpur
349,6,22879.56,38749.56,0.0,0.0,1585.2,,0.0,03-01-1977,,gfsu.edu.in,
350,19,22879.56,38749.56,0.0,0.0,1655.5,0.0,0.0,04-01-1975,,sdau.edu.in,Palanpur
351,1,34152.0,59976.0,0.0,0.0,-190.03,,15513.76,18-07-1983,2.00% @ 62,www.bknmu.edu.in,Junagadh
352,18,59076.0,131088.0,0.0,0.0,1900.81,,17452.98,16-09-1963,2.00% @ 60,spuvvn.edu,
353,15,61812.0,115416.0,0.0,0.0,20522.0,,23270.64,24-01-1980,2.00% @ 62,msubaroda.ac.in,Vadodara
354,4,22879.56,38749.56,0.0,0.0,3411.1,,0.0,09-09-1975,,gu.ac.in,Mehsana
355,10,97968.0,187176.0,0.0,,20000.0,0.0,22710.84,01-01-1952,2.00% @ 55,www.guts.education,Ahmedabad
356,19,34152.0,59976.0,0.92,24.09,0.0,0.0,0.0,17-01-1956,2.00% @ 55,sdau.edu.in,
357,22,59076.0,131088.0,0.0,0.0,6690.83,,0.0,14-05-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
358,14,22879.56,38749.56,0.0,0.0,8339.2,0.0,0.0,27-07-1979,,www.mkbhavuni.edu.in,Bhavnagar
359,22,85188.0,150792.0,0.0,0.0,81801.24,0.0,8905.5,21-02-1952,,sggu.ac.in,Godhra
360,6,22879.56,38749.56,0.0,0.0,846.4,0.0,0.0,22-10-1981,,gfsu.edu.in,
361,19,46764.0,82152.0,0.0,829.19,650.0,0.0,9703.57,21-09-1976,2.00% @ 55,sdau.edu.in,Palanpur
362,19,28079.4,41432.76,0.0,0.0,67.5,0.0,0.0,08-02-1975,,sdau.edu.in,Palanpur
363,0,67656.0,143952.0,0.0,0.0,640.33,,0.0,09-06-1979,,www.aau.in,Anand
364,23,31200.0,53496.0,3.55,172.24,406.25,,6989.31,17-01-1989,2.00% @ 62,vnsgu.ac.in,Surat
365,2,22879.56,38749.56,0.0,0.0,8297.15,,0.0,08-02-1987,,ddu.ac.in,
366,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,21-01-1974,,www.guts.education,
367,16,59076.0,131088.0,0.0,,0.0,,89.64,17-03-1975,2.00% @ 62,www.nau.in,
368,10,22879.56,38749.56,0.0,,1128.0,0.0,0.0,25-06-1973,,www.guts.education,
369,9,49512.0,66192.0,0.0,0.0,5580.4,,184.62,24-03-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
370,14,85188.0,150792.0,0.0,0.0,0.0,0.0,9237.72,10-02-1985,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
371,23,85188.0,150792.0,0.0,0.0,9408.99,0.0,9084.24,19-01-1963,2.00% @ 55,vnsgu.ac.in,Surat
372,21,59076.0,131088.0,0.0,0.0,15709.0,0.0,9237.72,24-04-1958,2.00% @ 62,sssu.ac.in,Veraval
373,19,28079.4,41432.76,0.0,0.0,0.0,,0.0,07-11-1970,,sdau.edu.in,
374,0,22879.56,38749.56,0.0,0.0,1940.4,0.0,0.0,17-02-1968,,www.aau.in,Anand
375,4,22879.56,38749.56,0.0,0.0,1129.3,,0.0,11-11-1981,,gu.ac.in,Mehsana
376,0,67656.0,143952.0,0.0,0.0,0.0,,17542.08,24-07-1964,2.00% @ 55,www.aau.in,
377,20,49512.0,66192.0,0.0,0.0,1144.26,,89.64,24-02-1974,2.00% @ 62,saurashtrauniversity.edu,Rajkot
378,22,85188.0,150792.0,0.0,0.0,38592.23,,23270.64,03-08-1960,2.00% @ 55,sggu.ac.in,Godhra
379,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,17-08-1978,,sdau.edu.in,Palanpur
380,14,22879.56,38749.56,0.0,0.0,3560.0,,0.0,10-11-1965,,www.mkbhavuni.edu.in,Bhavnagar
381,12,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,17-10-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,
382,4,22879.56,38749.56,0.0,0.0,7256.0,,0.0,12-03-1985,,gu.ac.in,Mehsana
383,14,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,24-01-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
384,15,132.0,2880.0,0.0,0.0,21660.0,0.0,0.0,08-02-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
385,19,31200.0,48888.0,388.56,0.0,650.0,,9080.04,03-02-1954,2.00% @ 62,sdau.edu.in,Palanpur
386,15,132.0,2880.0,0.0,0.0,11720.0,0.0,0.0,04-04-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
387,18,59076.0,131088.0,0.0,0.0,16060.8,0.0,17043.64,01-09-1953,2.00% @ 62,spuvvn.edu,
388,20,28152.0,66204.0,0.0,0.0,400.0,0.0,0.0,17-03-1985,,saurashtrauniversity.edu,Rajkot
389,18,97968.0,173388.0,0.0,0.0,0.0,,0.0,07-05-1954,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
390,10,42180.0,74076.0,0.0,0.0,8150.0,,9329.16,19-06-1956,2.00% @ 62,www.guts.education,Ahmedabad
391,2,97968.0,132624.0,0.0,0.0,0.0,0.0,23270.64,12-01-1978,2.00% @ 55,ddu.ac.in,Nadiad
392,23,34152.0,59976.0,0.0,0.0,650.0,0.0,9319.08,07-11-1964,2.00% @ 55,vnsgu.ac.in,
393,5,39456.0,73944.0,0.0,0.0,650.0,0.0,19511.36,11-05-1968,2.00% @ 55,ayurveduniversity.edu.in,
394,23,28079.4,41432.76,0.0,0.0,0.0,,0.0,13-03-1975,,vnsgu.ac.in,Surat
395,23,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,17-11-1989,,vnsgu.ac.in,
396,19,22879.56,38749.56,0.0,0.0,33.6,,0.0,10-10-1956,,sdau.edu.in,Palanpur
397,10,132.0,2880.0,0.0,0.0,10803.0,,0.0,06-05-1961,,www.guts.education,Ahmedabad
398,3,59076.0,131088.0,0.0,0.0,7470.4,,8998.68,04-09-1971,2.00% @ 62,baou.edu.in,
399,18,22879.56,38749.56,0.0,0.0,3360.0,0.0,0.0,22-08-1966,,spuvvn.edu,
400,1,22879.56,38749.56,0.0,0.0,42.0,,0.0,09-05-1961,,www.bknmu.edu.in,Junagadh
401,19,97968.0,187176.0,0.0,0.0,5500.0,0.0,17631.72,24-06-1950,2.00% @ 62,sdau.edu.in,
402,7,50148.0,71304.0,0.0,0.0,982.36,0.0,18020.72,17-04-1963,2.00% @ 62,gnlu.ac.in,Gandhinagar
403,12,59076.0,131088.0,0.0,0.0,0.0,,0.0,20-05-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,iitram.ac.in,Ahmedabad
404,14,22879.56,38749.56,0.0,0.0,4127.5,0.0,0.0,26-11-1988,,www.mkbhavuni.edu.in,
405,20,22879.56,38749.56,0.0,0.0,8445.0,,0.0,22-04-1954,,saurashtrauniversity.edu,Rajkot
406,15,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,12-09-1965,,msubaroda.ac.in,Vadodara
407,23,22879.56,291194.4,0.0,0.0,0.0,0.0,0.0,22-02-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,
408,6,85188.0,150792.0,0.0,0.0,0.0,0.0,0.0,25-01-1989,,gfsu.edu.in,Gandhinagar
409,14,59076.0,131088.0,0.0,0.0,8201.8,0.0,1327.23,05-03-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,
410,8,37152.0,65268.0,48.05,0.0,0.0,0.0,1449.7,21-11-1959,2.00% @ 62,gtu.ac.in,Ahmedabad
411,0,31200.0,55332.0,175.8,0.0,650.0,,2643.72,01-09-1970,2.00% @ 55,www.aau.in,
412,14,22879.56,38749.56,0.0,0.0,9161.45,,0.0,10-07-1953,,www.mkbhavuni.edu.in,Bhavnagar
413,10,31200.0,53496.0,0.0,0.0,954.71,0.0,9319.08,13-03-1957,2.00% @ 55,www.guts.education,Ahmedabad
414,16,77616.0,165516.0,0.0,0.0,0.0,,16162.41,05-03-1960,2.00% @ 60,www.nau.in,Navsari
415,8,22879.56,38749.56,0.0,0.0,638.0,0.0,0.0,03-04-1951,,gtu.ac.in,Ahmedabad
416,10,22879.56,291194.4,0.0,,0.0,0.0,0.0,20-10-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
417,8,54648.0,77856.0,0.0,0.0,1023.79,0.0,9329.16,03-01-1988,2.00% @ 55,gtu.ac.in,Ahmedabad
418,8,22879.56,38749.56,0.0,0.0,4264.2,0.0,0.0,19-09-1954,,gtu.ac.in,Ahmedabad
419,14,28079.4,41432.76,0.0,0.0,0.0,,0.0,23-10-1974,,www.mkbhavuni.edu.in,Bhavnagar
420,1,85188.0,150792.0,0.0,0.0,24266.47,,23270.64,05-03-1976,2.00% @ 55,www.bknmu.edu.in,
421,15,28079.4,41432.76,0.0,0.0,0.0,,0.0,10-11-1974,,msubaroda.ac.in,Vadodara
422,14,28152.0,66204.0,0.0,0.0,0.0,,0.0,15-03-1966,,www.mkbhavuni.edu.in,Bhavnagar
423,1,22879.56,38749.56,0.0,0.0,1641.2,0.0,0.0,21-04-1989,,www.bknmu.edu.in,
424,18,22879.56,38749.56,0.0,0.0,3428.0,0.0,0.0,14-01-1974,,spuvvn.edu,Vallabh Vidhyanagar
425,18,22879.56,38749.56,0.0,0.0,4572.4,0.0,0.0,20-05-1982,,spuvvn.edu,
426,18,32556.0,59856.0,4076.43,0.0,1650.0,,10597.56,18-10-1959,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
427,7,49512.0,66192.0,0.0,,2649.72,0.0,0.0,15-05-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,gnlu.ac.in,Gandhinagar
428,19,56472.0,75924.0,0.0,0.0,0.0,,1769.64,22-08-1963,2.00% @ 62,sdau.edu.in,Palanpur
429,15,67656.0,143952.0,0.0,0.0,1958.0,0.0,9084.24,16-11-1972,2.00% @ 55,msubaroda.ac.in,Vadodara
430,20,56316.0,98904.0,0.0,0.0,585.0,,23270.64,04-11-1971,2.00% @ 60,saurashtrauniversity.edu,Rajkot
431,11,52464.0,125736.0,0.0,0.0,0.0,0.0,6928.29,23-06-1975,2.00% @ 62,ngu.ac.in,Patan
432,19,28079.4,41432.76,0.0,0.0,0.0,,0.0,27-01-1952,,sdau.edu.in,
433,7,49512.0,66192.0,0.0,0.0,8148.6,0.0,9319.08,15-09-1988,2.00% @ 62,gnlu.ac.in,
434,10,22879.56,38749.56,0.0,0.0,4457.65,,0.0,19-02-1958,,www.guts.education,Ahmedabad
435,19,22879.56,38749.56,0.0,0.0,520.3,,0.0,09-07-1957,,sdau.edu.in,Palanpur
