,Id,game_seq,season_end,date,season_game_seq,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,home_crowd,opp_crowd,total_crowd
241,45242,53897,2008,3/19/2008,70,0.0,23,1618.6638,27,1462.0208,52.130177,0.81417292,5200,4000,9200
242,45243,11984,1971,4/12/1971,89,1.0,47,1579.9208,54,1582.2627,,0.63695335,6900,4500,11400
243,45244,60772,2014,11/30/2013,17,0.0,6,1456.64,17,1410.2491,,0.69903219,3100,2300,5400
244,45245,39823,1997,1/16/1997,35,0.0,0,1364.9766,22,1628.1522,,0.28103882,6600,900,7500
245,45246,32883,1991,2/28/1991,57,0.0,7,,9,1672.2252,47.478516,0.44889322,7000,3800,10800
246,45247,41076,1998,1/14/1998,36,0.0,7,,18,1263.9993,,0.92713082,3500,3800,7300
247,45248,39230,1996,4/21/1996,82,0.0,26,,4,1246.2124,19.851532000000002,0.67453593,8100,3200,11300
248,45249,55915,2010,12/20/2009,30,0.0,26,1453.6576,38,1463.5957,36.402374,0.62678242,4600,3400,8000
249,45250,36716,1994,4/15/1994,77,0.0,2,1440.7279,9,1579.442,34.577415,0.44451535,5800,4400,10200
250,45251,51627,2007,11/6/2006,4,0.0,17,,3,,,0.52972871,3800,100,3900
251,45252,59953,2013,2/8/2013,51,0.0,15,,26,1438.3241,,0.81653857,7700,1000,8700
252,45253,48038,2004,12/19/2003,25,0.0,19,1556.6945,27,1407.6219,46.925987,0.8074891,7900,5100,13000
253,45254,31266,1990,12/20/1989,24,0.0,24,1294.5591,2,1648.7283,22.815516,0.18799129,8500,1800,10300
254,45255,5862,1963,2/10/1963,61,0.0,0,1630.8818,1,1343.1886,55.224953,0.90306395,5700,1700,7400
255,45256,6306,1964,3/4/1964,70,0.0,32,1429.5161,1,1334.0564,34.645035,0.75494397,6700,2800,9500
256,45257,55742,2010,11/27/2009,16,0.0,11,,13,1559.3182,,0.67627352,5500,3100,8600
257,45258,52353,2007,2/14/2007,54,0.0,12,1437.645,1,1457.1309,35.65161900000001,0.61383861,4100,4700,8800
258,45259,7040,1966,2/18/1966,64,0.0,3,1328.6202,1,,24.683521,0.43705711,6400,4200,10600
259,45260,52754,2007,4/13/2007,79,0.0,18,1751.8326,17,1533.3356,61.935825,0.86216825,7600,1500,9100
260,45261,27871,1987,11/5/1986,3,0.0,3,,25,1471.5883,,0.69234067,6100,3800,9900
261,45262,52814,2007,4/22/2007,83,1.0,13,,16,,,0.73199201,4500,3500,8000
262,45263,51140,2006,3/6/2006,61,0.0,37,1337.4270000000001,22,,,0.23271613,6000,3700,9700
263,45264,29534,1988,3/11/1988,60,0.0,3,1640.6522,6,1354.2377,55.092009999999995,0.90241766,8100,4200,12300
264,45265,30245,1989,1/7/1989,32,0.0,7,1599.6224,19,1382.6265,52.650608,0.86113816,9400,800,10200
265,45266,62806,2015,3/11/2015,62,0.0,9,1626.1259,11,1620.9414,53.79344200000001,0.64691138,4900,4500,9400
266,45267,33053,1991,3/24/1991,69,0.0,2,1637.6976,14,1519.6677,56.782008999999995,0.77817816,3200,1100,4300
267,45268,14741,1974,11/27/1973,21,0.0,53,1499.0710000000001,54,1438.4629,41.670277,0.71596521,3500,4200,7700
268,45269,34480,1992,5/19/1992,93,1.0,9,1694.6031,17,1648.0277,,0.6992556999999999,5600,1700,7300
269,45270,22009,1981,11/13/1980,17,0.0,15,1505.0999,4,1666.9415,40.35635,0.4119308,5700,800,6500
270,45271,21343,1980,1/9/1980,41,0.0,4,1624.5455,19,1468.8385,,0.81335634,4000,3400,7400
271,45272,34065,1992,2/27/1992,56,0.0,19,1442.3829,9,1678.2737,36.831055,0.31383514,4700,3300,8000
272,45273,20027,1979,11/3/1978,12,0.0,19,1448.8354,14,1612.0896,,0.40996256,8100,400,8500
273,45274,51310,2006,3/28/2006,71,0.0,21,1552.6917,27,,44.745537,0.66529751,4400,2400,6800
274,45275,25701,1984,4/10/1984,79,0.0,19,1577.9624,4,1599.0544,49.443432,0.61164463,4700,1600,6300
275,45276,62064,2015,11/26/2014,16,0.0,42,,17,1385.7938,41.911026,0.7825501,6800,2500,9300
276,45277,2323,1953,11/23/1952,10,0.0,46,,57,1475.9421,27.026573,0.50672823,9300,1600,10900
277,45278,34141,1992,3/9/1992,62,0.0,4,1444.3694,1,,,0.48177704,4500,4200,8700
278,45279,27158,1986,12/25/1985,32,0.0,9,1549.6533,20,1333.7086,46.197128,0.86041296,3400,3100,6500
279,45280,32978,1991,3/14/1991,62,0.0,16,1292.4628,24,1348.1184,22.920154999999998,0.56347239,6300,4300,10600
280,45281,30568,1989,3/3/1989,55,0.0,5,1557.7941,8,,48.958641,0.5504244,9300,2600,11900
281,45282,7112,1966,3/19/1966,78,0.0,31,,3,1324.1622,,0.82793289,4600,5200,9800
282,45283,23248,1982,1/19/1982,39,0.0,5,,15,1482.0829999999999,39.994335,0.63891464,3500,4200,7700
283,45284,6519,1965,12/25/1964,34,0.0,0,1683.3119,3,1417.3329,59.361488,0.89155698,6800,3500,10300
284,45285,52832,2007,4/28/2007,85,1.0,27,1436.9615,10,1605.1038,33.801243,0.40317383,3400,800,4200
285,45286,39298,1996,6/14/1996,102,1.0,14,1695.7126,5,1830.9308,62.055583999999996,0.44948989,8800,2100,10900
286,45287,20479,1979,2/2/1979,51,0.0,36,,3,1440.4886,46.937733,0.77486491,3600,3000,6600
287,45288,48990,2005,11/8/2004,4,0.0,17,1567.7651,16,,48.92873400000001,0.71351141,7500,4400,11900
288,45289,12522,1972,12/28/1971,36,0.0,32,1371.4603,28,1334.4531,33.505634,0.68754715,5000,1600,6600
289,45290,25170,1984,1/6/1984,32,0.0,4,1672.8778,19,1510.8975,,0.81877649,7000,1000,8000
290,45291,55269,2009,3/25/2009,71,0.0,26,,8,1421.8221,31.238407000000002,0.61120355,3200,4100,7300
291,45292,56731,2010,4/13/2010,81,0.0,2,,21,1307.965,54.95744300000001,0.92353827,3600,2600,6200
292,45293,48501,2004,2/25/2004,59,0.0,6,1399.0482,1,1460.8082,31.630571000000003,0.55481064,5900,3600,9500
293,45294,18004,1976,5/27/1976,96,1.0,0,1564.8789,6,1537.4854,50.357281,0.67553699,3300,3000,6300
294,45295,53509,2008,1/25/2008,41,0.0,0,1644.2489,24,1313.335,55.38015400000001,0.92276627,3200,5300,8500
295,45296,28874,1988,11/9/1987,3,0.0,1,1362.2072,0,1632.3049,26.343288,0.27305818,8100,100,8200
296,45297,45047,2001,4/17/2001,81,0.0,15,,4,1570.2635,40.910751,0.55491686,6500,3000,9500
297,45298,62078,2015,11/28/2014,16,0.0,9,,29,1644.2175,51.853653,0.61653483,5900,1600,7500
298,45299,17340,1976,1/7/1976,35,0.0,4,1502.7155,8,1466.3535,43.783279,0.68674862,5600,1700,7300
299,45300,22114,1981,12/2/1980,26,0.0,13,1549.6338,6,1656.8473,,0.48962042,7300,2900,10200
300,45301,44360,2001,1/7/2001,33,0.0,48,,8,1561.0151,,0.37271473,3000,5300,8300
301,45302,31795,1990,3/13/1990,63,0.0,17,1637.1031,6,1683.4121,55.855109999999996,0.57665837,3400,3200,6600
302,45303,19841,1978,4/6/1978,80,0.0,13,1632.5221,36,1477.6202,54.343810999999995,0.81265169,7800,1000,8800
303,45304,45123,2001,5/24/2001,95,1.0,4,1588.4839,8,,48.468792,0.58773947,3300,4000,7300
304,45305,48836,2004,4/12/2004,81,0.0,10,1408.2418,8,1515.3536,31.882067,0.48976672,8600,600,9200
305,45306,32243,1991,11/17/1990,10,0.0,30,1374.0477,10,,,0.3781932,5400,5300,10700
306,45307,45299,2002,11/21/2001,12,0.0,17,1515.7889,19,1439.5027,,0.73395556,7600,3200,10800
307,45308,51500,2006,4/25/2006,84,1.0,13,1695.4369,21,1583.0613,,0.77250886,6200,5200,11400
308,45309,55141,2009,3/8/2009,63,0.0,21,1291.204,16,,,0.24649057,3900,5000,8900
309,45310,36002,1994,12/23/1993,24,0.0,23,,19,1509.0547,44.944016,0.6644699000000001,6400,700,7100
310,45311,19923,1979,10/13/1978,1,0.0,6,1522.2686,44,1398.125,43.449397999999995,0.78419358,7200,2200,9400
311,45312,30037,1989,11/30/1988,13,0.0,2,1652.8369,14,,57.550999,0.79525423,7300,4800,12100
312,45313,60471,2013,4/28/2013,86,1.0,2,,13,1639.2158,,0.48582733,7800,3300,11100
313,45314,30115,1989,12/13/1988,21,0.0,9,1544.9037,20,1317.1638,,0.86836994,4600,3600,8200
314,45315,39039,1996,3/27/1996,70,0.0,4,,26,1313.1536,19.03327,0.54409629,7700,3800,11500
315,45316,51568,2006,6/1/2006,98,1.0,18,1699.3782,6,1631.1793,60.915096,0.72476667,4500,200,4700
316,45317,30086,1989,12/9/1988,19,0.0,7,1599.1451,3,1630.6124,51.100975,0.59736699,8400,800,9200
317,45318,11386,1971,1/9/1971,50,0.0,10,1134.2987,41,1222.8809,,0.51642567,5400,4900,10300
318,45319,51101,2006,3/1/2006,58,0.0,10,1521.9572,21,1513.2828,42.163154999999996,0.65148652,7700,4600,12300
319,45320,55965,2010,12/28/2009,32,0.0,6,1552.8713,2,,,0.42142683,6000,3000,9000
320,45321,23224,1982,1/14/1982,35,0.0,6,1566.4354,1,1509.7767,48.342384,0.71131927,9400,3300,12700
321,45322,53066,2008,11/23/2007,12,0.0,27,1460.9205,12,1539.8043,,0.53035128,4700,2000,6700
322,45323,34308,1992,4/3/1992,73,0.0,2,1511.0524,14,1571.6031,42.390369,0.55652928,6100,700,6800
323,45324,41660,1998,4/8/1998,76,0.0,0,1458.2198,19,1508.5095,35.694241,0.5710546999999999,7900,2500,10400
324,45325,57154,2011,12/9/2010,22,0.0,18,,19,1351.3921,55.523163000000004,0.90675139,6300,100,6400
325,45326,9650,1969,4/29/1969,97,1.0,0,1595.9976,2,1615.7834,56.463665,0.61342913,9300,2600,11900
326,45327,29545,1988,3/13/1988,61,0.0,15,1490.9885,16,1533.4346,38.506485,0.58207738,7300,2500,9800
327,45328,24930,1984,11/22/1983,12,0.0,36,1497.1127,44,,,0.72729748,7000,2500,9500
328,45329,40020,1997,2/16/1997,51,0.0,5,1796.0973,23,,,0.89455372,4100,1800,5900
329,45330,8857,1969,12/7/1968,23,0.0,28,1512.3743,0,1627.0764,47.574562,0.47885454,5200,2900,8100
330,45331,11298,1971,12/28/1970,38,0.0,7,1377.7158,39,1426.8033,33.133545,0.57274896,5200,1700,6900
331,45332,52249,2007,1/31/2007,45,0.0,0,1354.5276,2,1534.8889,,0.38636991,7900,900,8800
332,45333,30943,1989,5/14/1989,90,1.0,14,1533.1921,2,,45.313305,0.44822231,5300,3900,9200
333,45334,33359,1992,11/6/1991,4,0.0,4,,19,,41.315845,0.76822793,7700,700,8400
334,45335,54615,2009,12/23/2008,26,0.0,3,1538.8994,5,1466.5411,45.198467,0.7295170999999999,5600,1300,6900
335,45336,36178,1994,1/21/1994,39,0.0,17,,21,1366.645,,0.8512851,3700,1800,5500
336,45337,62231,2015,12/19/2014,26,0.0,16,1482.5414,20,1657.8870000000006,39.450573,0.39323741,8300,600,8900
337,45338,44461,2001,1/21/2001,42,0.0,27,,7,1386.1234,,0.53882539,4300,4600,8900
338,45339,42704,2000,11/14/1999,4,0.0,21,1494.6576,16,1344.3508,40.881111,0.80859113,3100,3000,6100
339,45340,50724,2006,1/6/2006,30,0.0,19,1542.4568,23,1403.8353,45.849712,0.79796368,4000,4200,8200
340,45341,20376,1979,1/13/1979,44,0.0,6,1571.8214,15,1445.6465,,0.78616595,8900,5300,14200
341,45342,18090,1977,11/6/1976,8,0.0,41,1503.9806,11,1500.1207,42.079796,0.64516783,4700,1100,5800
342,45343,34878,1993,1/5/1993,28,0.0,21,1438.9509,16,1316.5643,35.93568,0.78247702,3500,2500,6000
343,45344,25119,1984,12/27/1983,27,0.0,36,1515.1073,4,1695.9376,42.062866,0.38573006,3700,100,3800
344,45345,9115,1969,1/18/1969,45,0.0,0,1604.0186,14,1287.4592,57.061871,0.91666764,8200,300,8500
345,45346,2468,1953,1/18/1953,38,0.0,33,1636.0024,46,,54.123829,0.89744383,9400,3500,12900
346,45347,36456,1994,3/8/1994,57,0.0,30,1387.8959,6,1583.0514,31.123137,0.36638445,6900,1400,8300
347,45348,50053,2005,4/6/2005,74,0.0,38,1381.8921,16,1611.7849,28.666490999999997,0.32131761,4800,4500,9300
348,45349,3515,1956,2/12/1956,51,0.0,40,1527.7808,35,1481.5509,41.424805,0.69883716,6000,4700,10700
349,45350,47644,2003,5/10/2003,91,1.0,4,1577.7183,3,,,0.62334388,6800,2300,9100
350,45351,44078,2001,11/28/2000,15,0.0,2,1647.2712,15,1557.0507,,0.74932164,8700,3200,11900
351,45352,47104,2003,2/11/2003,50,0.0,5,1386.1692,3,1641.0508,28.630198999999998,0.29078591,8400,1800,10200
352,45353,32622,1991,1/16/1991,38,0.0,20,1369.4408,25,1460.0639999999999,28.777912,0.51349109,3100,3100,6200
353,45354,17359,1976,1/10/1976,35,0.0,3,1432.799,50,1454.0756,34.92057,0.61139226,4000,1700,5700
354,45355,7683,1968,11/5/1967,11,0.0,52,1266.6373,1,1427.5161,22.009159,0.41327417,4400,3700,8100
355,45356,35141,1993,2/14/1993,45,0.0,23,,1,1646.8933,42.050659,0.42983180000000004,7900,600,8500
356,45357,19736,1978,3/19/1978,70,0.0,4,1676.4755,1,1484.9921,,0.842628,3100,2500,5600
357,45358,39865,1997,1/21/1997,40,0.0,9,1557.2513,20,1408.1971,48.379375,0.80747271,7300,1200,8500
358,45359,19952,1979,10/20/1978,4,0.0,5,1462.6237,44,1384.8942,34.235409000000004,0.73557466,9400,3000,12400
359,45360,37047,1995,12/2/1994,12,0.0,25,1386.4746,3,,,0.66724575,3900,5400,9300
360,45361,48978,2005,11/6/2004,4,0.0,11,1526.4694,21,,44.601563,0.55945492,9200,3500,12700
361,45362,56808,2010,5/11/2010,92,1.0,10,1695.8358,0,1586.9232,,0.76898658,3400,3100,6500
362,45363,33781,1992,1/13/1992,37,0.0,3,1559.6404,18,,48.394318,0.85155839,4900,2600,7500
363,45364,28764,1987,4/17/1987,81,0.0,11,1514.172,18,1635.1169,44.117088,0.46989426,9300,4000,13300
364,45365,58075,2011,4/21/2011,85,1.0,15,1459.1855,5,,36.029796999999995,0.28977314,3700,2700,6400
365,45366,54302,2009,11/11/2008,7,0.0,18,1541.4489,2,1688.1191,44.350437,0.43323714,6800,4500,11300
366,45367,3367,1956,12/10/1955,14,0.0,0,1534.3577,35,1457.1187,42.440838,0.73502517,7600,1400,9000
367,45368,3311,1956,11/10/1955,2,0.0,1,1535.8473,35,1534.0951,,0.64238542,8500,3600,12100
368,45369,45832,2002,2/7/2002,47,0.0,27,1481.3812,21,1692.5394,40.139015,0.34527412,8500,2700,11200
369,45370,49791,2005,3/2/2005,57,0.0,13,1755.2788,26,,,0.91586226,5600,4500,10100
370,45371,54551,2009,12/14/2008,23,0.0,26,1492.7853,38,,39.09811,0.47557259,7200,5300,12500
371,45372,38518,1996,1/11/1996,34,0.0,26,1303.65,7,1463.514,,0.4146912999999999,7300,2100,9400
372,45373,35658,1993,5/20/1993,92,1.0,13,1549.7933,6,1624.4437,46.316837,0.53641641,8500,1000,9500
373,45374,61308,2014,2/12/2014,55,0.0,20,1648.6304,9,1595.0695,55.814583,0.70764375,8100,5400,13500
374,45375,43001,2000,12/27/1999,27,0.0,30,1598.9381,7,1490.3738,51.496753999999996,0.76863021,5700,4600,10300
375,45376,29761,1988,4/19/1988,80,0.0,21,1354.7902,20,,,0.76497692,7300,2700,10000
376,45377,43993,2001,11/15/2000,8,0.0,6,1623.4777,18,1512.9286,,0.77065581,5000,3000,8000
377,45378,44988,2001,4/9/2001,77,0.0,1,1523.7177,30,1523.9781,44.362343,0.63971949,6200,2600,8800
378,45379,12807,1972,2/6/1972,55,0.0,53,1394.4917,47,1529.943,37.301971,0.44915779999999994,4100,3300,7400
379,45380,40367,1997,4/4/1997,73,0.0,4,1345.2373,15,1516.0117,,0.39953324,7300,2900,10200
380,45381,31659,1990,2/21/1990,54,0.0,22,1250.1805,14,,19.145065,0.3103399000000001,4700,800,5500
381,45382,50407,2006,11/22/2005,11,0.0,10,,0,1494.7507,46.454174,0.69977927,5400,2900,8300
382,45383,52234,2007,1/28/2007,44,0.0,14,1445.1136,20,1489.7703,33.07674,0.57897866,8900,3600,12500
383,45384,48972,2005,11/5/2004,2,0.0,26,1414.832,3,1665.8981,,0.29533628,4800,2000,6800
384,45385,19631,1978,2/28/1978,60,0.0,1,,13,1606.2565,42.723728,0.49977583,4100,300,4400
385,45386,41473,1998,3/14/1998,64,0.0,10,1520.1963,1,1565.9988,,0.57736993,4300,200,4500
386,45387,20257,1979,12/20/1978,30,0.0,19,1462.6687,11,1457.9043,35.905823,0.64635891,8700,400,9100
387,45388,43716,2000,4/9/2000,76,0.0,48,,13,1625.0962,,0.25017342,6600,400,7000
388,45389,24383,1983,2/10/1983,50,0.0,15,1368.9628,10,1307.2928,26.81787700000001,0.71720648,8800,1400,10200
389,45390,46962,2003,1/18/2003,40,0.0,15,,3,1594.5809,50.312809,0.63340181,7400,2000,9400
390,45391,47184,2003,2/21/2003,53,0.0,14,,8,,36.203262,0.56553036,6400,5400,11800
391,45392,1902,1951,3/25/1951,71,1.0,35,,57,1495.7313,53.228001,0.78096712,4500,1200,5700
392,45393,25817,1985,10/26/1984,1,0.0,3,1574.7426,0,1643.8761,,0.54430389,9100,2900,12000
393,45394,58628,2012,2/22/2012,34,0.0,18,1630.9551,2,,52.807724,0.70153105,3800,5000,8800
394,45395,6350,1964,3/25/1964,83,1.0,2,1486.1049,31,1547.1956,40.592017999999996,0.55576205,5700,5000,10700
395,45396,46736,2003,12/15/2002,23,0.0,26,,27,1459.5282,,0.57690501,3900,1000,4900
396,45397,37573,1995,2/24/1995,52,0.0,14,1687.6718,16,1479.7411,59.545742000000004,0.85477966,9200,1000,10200
397,45398,12573,1972,1/4/1972,42,0.0,9,1262.3129,7,1403.1781,21.332499,0.44145989,6100,4100,10200
398,45399,35801,1994,11/23/1993,10,0.0,7,1526.6653,2,1407.1415,44.548927,0.77965903,8800,3300,12100
399,45400,48492,2004,2/24/2004,57,0.0,13,1699.0587,11,1581.8672,60.290386,0.77734399,7100,3700,10800
400,45401,15685,1975,10/23/1974,3,0.0,6,1434.4294,3,,38.06607800000001,0.44478989,5600,2500,8100
401,45402,6255,1964,2/14/1964,58,0.0,4,,3,1340.6495,35.590218,0.75776029,5200,2800,8000
402,45403,52347,2007,2/13/2007,52,0.0,22,,9,1432.6343,44.849632,0.75758898,6100,4200,10300
403,45404,10557,1970,3/11/1970,78,0.0,7,1498.2765,52,1341.6873,,0.81412601,3500,5000,8500
404,45405,5895,1963,2/22/1963,66,0.0,2,,0,,53.786877000000004,0.55369818,4300,4700,9000
405,45406,23748,1982,4/16/1982,81,0.0,25,1579.4166,4,1653.1919,48.743801,0.53766888,8000,3500,11500
406,45407,2423,1953,1/1/1953,31,0.0,43,,0,1578.1364,52.248413,0.70150018,9400,5400,14800
407,45408,41444,1998,3/10/1998,63,0.0,16,1167.2759,6,1572.5153,12.698699000000001,0.14715403,5000,2200,7200
408,45409,24519,1983,3/9/1983,62,0.0,8,1617.3531,7,1503.2156,,0.77428639,8400,3100,11500
409,45410,42668,2000,11/9/1999,4,0.0,12,1398.6116,13,1699.2922,29.825097999999997,0.23953861,8400,2500,10900
410,45411,43686,2000,4/6/2000,75,0.0,5,1275.641,8,1483.7839,20.353178,0.34920835,3700,1200,4900
411,45412,54208,2009,10/29/2008,1,0.0,20,,2,1656.1938,25.93786,0.24739732,4500,700,5200
412,45413,38714,1996,2/8/1996,46,0.0,30,1479.8289,21,1480.2899,,0.63945335,4800,1800,6600
413,45414,11044,1971,11/22/1970,23,0.0,10,1188.9463,6,1475.8849,17.319288,0.25424379,3700,2200,5900
414,45415,27865,1987,11/4/1986,3,0.0,15,1436.7507,4,1578.0237,34.835701,0.44088128,7400,4700,12100
415,45416,40110,1997,2/28/1997,58,0.0,16,1361.1451,1,1625.0891,27.563078000000004,0.28014603,7100,1400,8500
416,45417,58446,2012,1/30/2012,21,0.0,27,1320.9491,5,1670.1801,22.815762,0.19236918,7200,800,8000
417,45418,12550,1972,12/31/1971,39,0.0,0,1566.4191,4,1378.5201,,0.83987248,5300,4800,10100
418,45419,44320,2001,1/2/2001,32,0.0,20,1330.9714,26,1503.2164,25.639076,0.39750409,5400,1700,7100
419,45420,8647,1969,11/2/1968,8,0.0,8,1290.3673,39,1397.8182,26.05526,0.48927888,5700,4200,9900
420,45421,57131,2011,12/6/2010,22,0.0,20,1327.2404,21,1295.6599,24.087318,0.68079722,6900,1800,8700
421,45422,38703,1996,2/7/1996,45,0.0,3,1468.6808,23,1607.2473,40.691925,0.44472516,3300,1300,4600
422,45423,48019,2004,12/17/2003,27,0.0,7,1387.4196,12,1498.5884,28.083849,0.48393232,9400,1100,10500
423,45424,24583,1983,3/20/1983,68,0.0,8,1594.7779999999998,19,,51.622238,0.65905571,3500,1800,5300
424,45425,30629,1989,3/13/1989,61,0.0,0,1538.4624,19,1352.05,46.782326,0.83871824,5000,5000,10000
425,45426,39226,1996,4/21/1996,82,0.0,22,,7,,46.114799,0.65007269,9300,2300,11600
426,45427,49042,2005,11/16/2004,6,0.0,37,,17,1566.9832,20.446966,0.2581546,9000,3700,12700
427,45428,19850,1978,4/7/1978,81,0.0,9,1541.7203,16,1540.1312,,0.64216971,4800,4900,9700
428,45429,2582,1953,3/3/1953,63,0.0,57,1409.9504,34,1337.2947,31.531914,0.72985488,5500,1600,7100
429,45430,26048,1985,12/7/1984,21,0.0,14,1477.9454,13,,37.61655800000001,0.67131734,4100,1400,5500
430,45431,39667,1997,12/22/1996,24,0.0,15,1565.9119,26,1348.0131,49.11317800000001,0.86175847,6300,5200,11500
431,45432,51312,2006,3/29/2006,71,0.0,10,1523.4248,18,1691.205,45.182869000000004,0.40367544,6100,5200,11300
432,45433,7936,1968,12/19/1967,34,0.0,14,,0,1577.2695,27.668543,0.2961868,7900,1100,9000
433,45434,49234,2005,12/11/2004,19,0.0,20,,2,1570.3286,39.56619600000001,0.52583224,3100,1200,4300
434,45435,57658,2011,2/16/2011,57,0.0,23,1640.8139999999999,27,1350.4849,,0.90438408,9300,3200,12500
435,45436,48687,2004,3/22/2004,71,0.0,4,1412.1860000000001,18,1641.1989,33.102814,0.32242331,3200,2400,5600
436,45437,28609,1987,3/21/1987,67,0.0,21,1385.0725,5,1491.0521,27.715809000000004,0.4913955,4200,5100,9300
437,45438,21890,1981,10/22/1980,7,0.0,14,1583.1709,18,1291.1871,,0.90520459,4600,2100,6700
438,45439,9919,1970,11/28/1969,20,0.0,49,,47,1528.5547,29.161224,0.27280286,7300,3800,11100
439,45440,35071,1993,2/4/1993,46,0.0,19,1501.2579,14,1601.3929,42.898556,0.49980572,4300,4800,9100
440,45441,59879,2013,1/29/2013,45,0.0,3,1458.6329,8,1499.5986,33.695175,0.58414894,5300,5100,10400
441,45442,17616,1976,2/21/1976,57,0.0,12,1629.5917,0,1593.5912,,0.68630087,8500,5400,13900
442,45443,56541,2010,3/19/2010,70,0.0,9,1582.8533,27,1330.4954,49.344035999999996,0.88374013,3800,2600,6400
443,45444,47788,2004,11/14/2003,9,0.0,16,1379.1315,23,,,0.59148777,6100,200,6300
444,45445,26668,1985,3/30/1985,75,0.0,1,,19,1484.4014,27.294909999999998,0.48716691,5400,4800,10200
445,45446,9407,1969,3/4/1969,72,0.0,2,1529.7947,32,1593.9044,48.835236,0.5514673000000001,7000,900,7900
446,45447,41753,1998,4/23/1998,83,1.0,17,1733.2242,11,1465.6681,,0.89243162,3900,3400,7300
447,45448,21026,1980,11/10/1979,13,0.0,12,1533.1187,15,1453.7106,,0.73744982,8200,3500,11700
448,45449,30469,1989,2/15/1989,47,0.0,6,,14,,51.434258,0.68847477,7000,4200,11200
449,45450,2577,1953,3/1/1953,60,0.0,40,1528.2756,56,1460.1361,43.284015999999994,0.72469854,3700,5300,9000
450,45451,48105,2004,12/29/2003,30,0.0,11,1557.8787,14,1496.3666,46.018997,0.71702218,8500,3900,12400
451,45452,56188,2010,1/27/2010,44,0.0,13,1566.9639,7,1597.6367,48.686073,0.5984664000000001,5200,100,5300
452,45453,25147,1984,1/3/1984,33,0.0,16,1498.9685,14,1467.6472,40.15052,0.68047297,4100,2600,6700
453,45454,39176,1996,4/14/1996,78,0.0,25,1545.1312,26,1275.6062,47.325596000000004,0.89351481,8000,3100,11100
454,45455,49248,2005,12/13/2004,23,0.0,22,1588.5902,27,1461.0941,,0.78744167,9400,3500,12900
455,45456,49823,2005,3/6/2005,58,0.0,14,1607.6147,6,1643.9814,50.980656,0.59056526,6300,1600,7900
456,45457,9565,1969,3/28/1969,74,0.0,58,1388.6675,53,1359.5042,45.580402,0.67776597,8000,200,8200
457,45458,31178,1990,12/6/1989,17,0.0,3,,25,,59.787128,0.82015747,3200,4900,8100
458,45459,20887,1980,10/13/1979,1,0.0,13,1542.283,3,,44.135788,0.74080741,7200,1300,8500
459,45460,59643,2013,12/28/2012,30,0.0,2,1544.533,9,1457.8586,45.889942,0.74546766,7500,500,8000
460,45461,26396,1985,2/12/1985,51,0.0,15,1378.4448,4,1687.9143,28.120502000000002,0.23044446,3600,3100,6700
461,45462,40069,1997,2/22/1997,51,0.0,18,1323.3667,26,1404.4603,23.636021,0.52718163,3000,4300,7300
462,45463,35740,1994,11/13/1993,5,0.0,5,1641.3556,0,1536.0094,,0.76531941,3600,300,3900
463,45464,35481,1993,4/9/1993,74,0.0,0,1566.4589999999994,3,,46.285778,0.71879458,7200,3300,10500
464,45465,33249,1991,4/25/1991,83,1.0,2,,11,1583.9113,57.42768100000001,0.72016037,3900,3400,7300
465,45466,39615,1997,12/14/1996,21,0.0,17,1688.0216,23,1517.7659,60.623909,0.82573789,8900,4100,13000
466,45467,24713,1983,4/12/1983,79,0.0,14,1598.2598,9,1496.2891,51.42211500000001,0.76181149,5000,2100,7100
467,45468,13128,1972,3/22/1972,80,0.0,49,1488.4106,55,1387.2028,44.848934,0.76101381,3900,1100,5000
468,45469,46965,2003,1/18/2003,40,0.0,8,1490.1847,0,1521.2998,,0.59785444,8700,2200,10900
469,45470,34694,1993,12/5/1992,15,0.0,22,1413.4694,19,,,0.53543234,6500,2500,9000
470,45471,7191,1967,11/5/1966,10,0.0,1,1486.1414,3,1383.6249,42.076122,0.76238114,6300,2000,8300
471,45472,38805,1996,2/24/1996,53,0.0,16,1434.4072,17,1653.1027,,0.33553278,3800,1600,5400
